item_name	data_key	data_value	data_type	data_group
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M211	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_bacterium_AG-311-K16	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-RSM4	19424	stackedbar	t_order
WAM_ALR	t_order!Candidatus_Thioglobus	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_ACG-2014f	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_ACG-2014j	2172	stackedbar	t_order
WAM_ALR	t_order!Enterobacterales	5764	stackedbar	t_order
WAM_ALR	t_order!Prochloraceae	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_ACG-2014h	23521	stackedbar	t_order
WAM_ALR	t_order!Xanthomonadales	1620	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_domain_Bacteria	5571	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M457	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Prokaryotic_dsDNA_virus_sp	7174	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_T7-like_virus_S-TIP37	1429	stackedbar	t_order
WAM_ALR	t_order!Marine_virus_AG-345-E15	1395	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_117M37	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M81	0	stackedbar	t_order
WAM_ALR	t_order!Pasteurellales	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_class_Actinobacteria	0	stackedbar	t_order
WAM_ALR	t_order!Vibrionales	2755	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M165	0	stackedbar	t_order
WAM_ALR	t_order!Sordariales	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_Syn19	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_ACG-2014b	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M39	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_Bellamy	48231	stackedbar	t_order
WAM_ALR	t_order!Bacillales	3361	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-T4	4308	stackedbar	t_order
WAM_ALR	t_order!Pelagibacter_phage_HTVC106P	1871	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M91	0	stackedbar	t_order
WAM_ALR	t_order!Mamiellales	33918	stackedbar	t_order
WAM_ALR	t_order!Desulfobacterales	0	stackedbar	t_order
WAM_ALR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M90	0	stackedbar	t_order
WAM_ALR	t_order!Pseudonocardiales	0	stackedbar	t_order
WAM_ALR	t_order!Synechococcus_phage_S-SM2	67115	stackedbar	t_order
WAM_ALR	t_order!Marine_virus_AG-345-O18	0	stackedbar	t_order
WAM_ALR	t_order!Neisseriales	0	stackedbar	t_order
WAM_ALR	t_order!Rhodospirillales	3154	stackedbar	t_order
WAM_CCR	t_order!Cyanophage_P-TIM40	0	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M65	0	stackedbar	t_order
WAM_CCR	t_order!Clostridiales	3188	stackedbar	t_order
WAM_CCR	t_order!Thiotrichales	1310	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M87	0	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-B05	0	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M85	0	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Bacillariophyta	0	stackedbar	t_order
WAM_CCR	t_order!Sphingobacteriales	0	stackedbar	t_order
WAM_CCR	t_order!Eurotiales	0	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M1	0	stackedbar	t_order
WAM_CCR	t_order!Nitrosopumilaceae	0	stackedbar	t_order
WAM_CCR	t_order!Desulfuromonadales	0	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-B43	0	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-RIM2	0	stackedbar	t_order
WAM_CCR	t_order!Prochlorococcus_phage_P-TIM68	0	stackedbar	t_order
WAM_CCR	t_order!Cyanophage_S-TIM5	1575	stackedbar	t_order
WAM_CCR	t_order!Propionibacteriales	0	stackedbar	t_order
WAM_CCR	t_order!Flavobacteriales	22955	stackedbar	t_order
WAM_CCR	t_order!Marine_virus_AG-345-L05	0	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_class_Planctomycetes_bacterium_Poly30	0	stackedbar	t_order
WAM_CCR	t_order!Oceanospirillales	2768	stackedbar	t_order
WAM_CCR	t_order!Nitrosomonadales	2218	stackedbar	t_order
WAM_CCR	t_order!Cyanophage_Syn30	3112	stackedbar	t_order
WAM_CCR	t_order!Rhodocyclales	0	stackedbar	t_order
WAM_CCR	t_order!Streptosporangiales	0	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_metaG-MbCM1	0	stackedbar	t_order
WAM_CCR	t_order!Candidatus_Puniceispirillum	0	stackedbar	t_order
WAM_CCR	t_order!Pelagibacter_phage_HTVC023P	1257	stackedbar	t_order
WAM_CCR	t_order!Saccharomycetales	1618	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Planctomycetes	0	stackedbar	t_order
WAM_CCR	t_order!Cytophagales	2715	stackedbar	t_order
WAM_CCR	t_order!Bacillariales	0	stackedbar	t_order
WAM_CCR	t_order!Caulobacterales	0	stackedbar	t_order
WAM_CCR	t_order!Sphingomonadales	3284	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-WAM1	2525	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_class_Alphaproteobacteria	2397	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-SKS1	2910	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_117M64	0	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-PM2	0	stackedbar	t_order
WAM_CCR	t_order!Streptomycetales	1624	stackedbar	t_order
WAM_CCR	t_order!Pseudomonadales	6116	stackedbar	t_order
WAM_CCR	t_order!Chitinophagales	0	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-RIP1	2351	stackedbar	t_order
WAM_CCR	t_order!Synechococcus_phage_S-WAM2	4444	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M98	0	stackedbar	t_order
WAM_CCR	t_order!Cyanophage_Syn2	0	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_117M42	1344	stackedbar	t_order
WAM_CCR	t_order!Cyanophage_P-RSM1	1514	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_class_Myoviridae	35622	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_25M77	0	stackedbar	t_order
WAM_CCR	t_order!Lactobacillales	1777	stackedbar	t_order
WAM_CCR	t_order!Acidimicrobiales	0	stackedbar	t_order
WAM_CCR	t_order!Thalassiosirales	0	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_phylum_Marine_virus_AFVG_117M32	1482	stackedbar	t_order
WAM_CCR	t_order!Unknown_t_class_Podoviridae	1374	stackedbar	t_order
WAM_CCR	t_order!Cyanophage_S-RIM32	1499	stackedbar	t_order
